data_hora,n_blumenau,c_blumenau,n_apiuna,c_apiuna,n_ibirama,c_ibirama,c_indaial,c_ituporanga,c_pouso_redondo,c_rio_do_oeste,n_rio_do_sul,c_rio_do_sul,n_taio,c_taio,c_timbo,n_blumenau_3,n_blumenau_6,n_blumenau_9,numero_evento
2011-01-30 23:15:00,4.209,0.000,3.925,0.000,1.869,0.000,0.000,0.000,0.000,0.000,5.260,0.000,1.729,0.000,0.000,4.341,4.333,4.134,7
2011-01-30 23:30:00,4.217,0.254,3.915,0.000,1.865,0.000,0.000,0.000,0.000,0.000,5.273,0.000,1.730,0.000,0.000,4.350,4.317,4.117,7
2011-01-30 23:45:00,4.233,0.000,3.909,0.000,1.873,0.000,0.000,0.000,0.000,0.000,5.269,0.000,1.729,0.000,0.000,4.358,4.300,4.101,7
2011-01-31 00:00:00,4.233,0.000,3.909,0.000,1.871,0.000,0.000,0.000,0.000,0.000,5.269,0.000,1.729,0.000,0.000,4.366,4.283,4.084,7
2011-01-31 00:15:00,4.254,0.000,3.901,0.000,1.869,0.000,0.000,0.000,0.000,0.000,5.286,0.000,1.729,0.000,0.000,4.375,4.279,4.076,7
2011-01-31 00:30:00,4.267,0.000,3.893,0.000,1.877,0.000,0.000,0.000,0.000,0.000,5.282,0.000,1.729,0.000,0.000,4.371,4.258,4.059,7
2011-01-31 00:45:00,4.292,0.000,3.887,0.000,1.879,0.000,0.000,0.000,0.000,0.000,5.293,0.000,1.730,0.000,0.000,4.366,4.233,4.034,7
2011-01-31 01:00:00,4.300,0.000,3.883,0.000,1.886,0.000,0.000,0.000,0.000,0.000,5.286,0.000,1.729,0.000,0.000,4.366,4.225,4.022,7
2011-01-31 01:15:00,4.317,0.000,3.877,0.000,1.889,0.000,0.000,0.000,0.000,0.000,5.297,0.000,1.730,0.000,0.000,4.366,4.200,4.001,7
2011-01-31 01:30:00,4.325,0.000,3.871,0.000,1.888,0.000,0.000,0.000,0.000,0.000,5.305,0.000,1.730,0.000,0.000,4.358,4.192,3.968,7
2011-01-31 01:45:00,4.333,0.000,3.861,0.000,1.882,0.000,0.000,0.000,0.000,0.000,5.303,0.000,1.730,0.254,0.000,4.346,4.179,3.968,7
2011-01-31 02:00:00,4.350,0.000,3.867,0.000,1.881,0.000,0.000,0.000,0.000,0.000,5.312,0.000,1.729,0.000,0.000,4.325,4.150,3.943,7
2011-01-31 02:15:00,4.341,0.000,3.861,0.000,1.880,0.000,0.000,0.000,0.000,0.000,5.303,0.000,1.729,0.000,0.000,4.333,4.134,3.934,7
2011-01-31 02:30:00,4.350,0.000,3.857,0.000,1.880,0.000,0.000,0.000,0.000,0.000,5.320,0.000,1.729,0.000,0.000,4.317,4.117,3.901,7
2011-01-31 02:45:00,4.358,0.000,3.857,0.000,1.876,0.000,0.000,0.000,0.254,0.000,5.324,0.000,1.729,0.000,0.000,4.300,4.101,3.893,7
2011-01-31 03:00:00,4.366,0.000,3.859,0.000,1.885,0.000,0.000,0.000,0.000,0.000,5.328,0.000,1.730,0.000,0.000,4.283,4.084,3.868,7
2011-01-31 03:15:00,4.375,0.000,3.853,0.000,1.880,0.000,0.000,0.000,0.000,0.000,5.337,0.000,1.730,0.000,0.000,4.279,4.076,3.851,7
2011-01-31 03:30:00,4.371,0.000,3.855,0.000,1.885,0.000,0.000,0.000,0.000,0.000,5.345,0.000,1.730,0.000,0.254,4.258,4.059,3.843,7
2011-01-31 03:45:00,4.366,0.000,3.851,0.000,1.877,0.000,0.000,0.000,0.000,0.000,5.339,0.000,1.730,0.000,0.000,4.233,4.034,3.810,7
2011-01-31 04:00:00,4.366,0.000,3.854,0.000,1.877,0.000,0.000,0.000,0.000,0.000,5.353,0.000,1.729,0.000,0.000,4.225,4.022,3.802,7
2011-01-31 04:15:00,4.366,0.000,3.854,0.000,1.877,0.000,0.000,0.000,0.000,0.000,5.353,0.000,1.729,0.000,0.000,4.200,4.001,3.793,7
2011-01-31 04:30:00,4.358,0.000,3.854,0.000,1.873,0.000,0.000,0.000,0.000,0.000,5.354,0.000,1.729,0.000,0.000,4.192,3.968,3.768,7
2011-01-31 04:45:00,4.346,0.000,3.850,0.000,1.883,0.000,0.000,0.000,0.000,0.000,5.362,0.000,1.729,0.000,0.000,4.179,3.968,3.752,7
2011-01-31 05:00:00,4.325,0.000,3.846,0.000,1.880,0.000,0.000,0.000,0.000,0.000,5.354,0.000,1.730,0.000,0.000,4.150,3.943,3.743,7
2011-01-31 05:15:00,4.333,0.000,3.846,0.000,1.878,0.000,0.000,0.000,0.000,0.000,5.380,0.000,1.730,0.000,0.000,4.134,3.934,3.718,7
2011-01-31 05:30:00,4.317,0.000,3.844,0.000,1.883,0.000,0.000,0.000,0.000,0.000,5.381,0.000,1.729,0.000,0.000,4.117,3.901,3.718,7
2011-01-31 05:45:00,4.300,0.000,3.842,0.000,1.885,0.000,0.000,0.000,0.000,0.000,5.378,0.000,1.729,0.000,0.000,4.101,3.893,3.702,7
2011-01-31 06:00:00,4.283,0.000,3.846,0.000,1.885,0.000,0.000,0.000,0.000,0.000,5.386,0.000,1.730,0.000,0.000,4.084,3.868,3.685,7
2011-01-31 06:15:00,4.279,0.000,3.848,0.000,1.875,0.000,0.000,0.000,0.000,0.000,5.397,0.000,1.729,0.000,0.000,4.076,3.851,3.669,7
2011-01-31 06:30:00,4.258,0.000,3.846,0.000,1.880,0.000,0.000,0.000,0.000,0.000,5.405,0.000,1.729,0.000,0.000,4.059,3.843,3.652,7
2011-01-31 06:45:00,4.233,0.000,3.846,0.000,1.878,0.000,0.000,0.000,0.000,0.000,5.397,0.000,1.730,0.000,0.000,4.034,3.810,3.648,7
2011-01-31 07:00:00,4.225,0.000,3.846,0.000,1.873,0.000,0.000,0.000,0.000,0.000,5.405,0.000,1.728,0.000,0.000,4.022,3.802,3.644,7
2011-01-31 07:15:00,4.200,0.000,3.851,0.000,1.885,0.000,0.000,0.000,0.000,0.000,5.405,0.000,1.729,0.000,0.000,4.001,3.793,3.631,7
2011-01-31 07:30:00,4.192,0.000,3.847,0.000,1.878,0.000,0.000,0.000,0.254,0.000,5.413,0.000,1.729,0.000,0.000,3.968,3.768,3.618,7
2011-01-31 07:45:00,4.179,0.000,3.851,0.000,1.868,0.000,0.000,0.000,0.000,0.000,5.418,0.000,1.729,0.000,0.000,3.968,3.752,3.609,7
2011-01-31 08:00:00,4.150,0.000,3.838,0.000,1.870,0.000,0.000,0.000,0.000,0.000,5.426,0.000,1.729,0.000,0.000,3.943,3.743,3.583,7
2011-01-31 08:15:00,4.134,0.000,3.847,0.000,1.870,0.000,0.000,0.000,0.000,0.000,5.422,0.000,1.729,0.000,0.000,3.934,3.718,3.583,7
2011-01-31 08:30:00,4.117,0.000,3.847,0.000,1.870,0.000,0.000,0.000,0.000,0.000,5.426,0.000,1.729,0.000,0.000,3.901,3.718,3.566,7
2011-01-31 08:45:00,4.101,0.000,3.844,0.000,1.873,0.000,0.000,0.000,0.000,0.000,5.438,0.000,1.729,0.000,0.000,3.893,3.702,3.554,7
2011-01-31 09:00:00,4.084,0.000,3.851,0.000,1.870,0.000,0.000,0.000,0.000,0.000,5.434,0.000,1.730,0.000,0.000,3.868,3.685,3.541,7
2011-01-31 09:15:00,4.076,0.000,3.847,0.000,1.865,0.000,0.000,0.000,0.000,0.000,5.440,0.000,1.730,0.000,0.000,3.851,3.669,3.533,7
2011-01-31 09:30:00,4.059,0.000,3.839,0.000,1.868,0.000,0.000,0.000,0.000,0.000,5.440,0.000,1.730,0.000,0.000,3.843,3.652,3.528,7
2011-01-31 09:45:00,4.034,0.000,3.853,0.000,1.798,0.000,0.000,0.000,0.000,0.000,5.447,0.000,1.730,0.000,0.000,3.810,3.648,3.507,7
2011-01-31 10:00:00,4.022,0.000,3.855,0.000,1.656,0.000,0.000,0.000,0.000,0.000,5.453,0.000,1.730,0.000,0.000,3.802,3.644,3.498,7
2011-01-31 10:15:00,4.001,0.000,3.847,0.000,1.711,0.000,0.000,0.000,0.000,0.000,5.447,0.254,1.730,0.000,0.000,3.793,3.631,3.493,7
2011-01-31 10:30:00,3.968,0.000,3.844,0.000,1.813,0.000,0.000,0.000,0.000,0.000,5.457,0.000,1.730,0.000,0.000,3.768,3.618,3.476,7
2011-01-31 10:45:00,3.968,0.000,3.845,0.000,1.878,0.000,0.000,0.000,0.000,0.000,5.463,0.000,1.730,0.000,0.000,3.752,3.609,3.464,7
2011-01-31 11:00:00,3.943,0.000,3.851,0.000,1.948,0.000,0.000,0.000,0.000,0.000,5.463,0.000,1.730,0.000,0.000,3.743,3.583,3.455,7
2011-01-31 11:15:00,3.934,0.000,3.845,0.000,1.950,0.000,0.000,0.000,0.000,0.000,5.463,0.000,1.730,0.000,0.000,3.718,3.583,3.431,7
2011-01-31 11:30:00,3.901,0.000,3.838,0.000,1.920,0.000,0.000,0.000,0.000,0.000,5.463,0.000,1.730,0.000,0.000,3.718,3.566,3.430,7
2011-01-31 11:45:00,3.893,0.000,3.830,0.000,1.888,0.000,0.000,0.000,0.000,0.000,5.478,0.000,1.730,0.000,0.000,3.702,3.554,3.414,7
2011-01-31 12:00:00,3.868,0.000,3.820,0.000,1.870,0.000,0.000,0.000,0.000,0.000,5.472,0.000,1.730,0.000,0.000,3.685,3.541,3.397,7
2011-01-31 12:15:00,3.851,0.000,3.806,0.000,1.865,0.000,0.000,0.000,0.000,0.000,5.480,0.000,1.730,0.000,0.000,3.669,3.533,3.381,7
2011-01-31 12:30:00,3.843,0.000,3.799,0.000,1.839,0.000,0.000,0.000,0.000,0.000,5.480,0.000,1.731,0.000,0.000,3.652,3.528,3.372,7
2011-01-31 12:45:00,3.810,0.000,3.805,0.000,1.834,0.000,0.000,0.000,0.000,0.000,5.488,0.000,1.730,0.000,0.000,3.648,3.507,3.364,7
2011-01-31 13:00:00,3.802,0.000,3.822,0.000,1.828,0.000,0.000,0.000,0.000,0.000,5.480,0.000,1.730,0.000,0.000,3.644,3.498,3.347,7
2011-01-31 13:15:00,3.793,0.000,3.844,0.000,1.834,0.000,0.000,0.000,0.000,0.000,5.482,0.000,1.731,0.000,0.000,3.631,3.493,3.339,7
2011-01-31 13:30:00,3.768,0.000,3.859,0.000,1.832,0.000,0.000,0.000,0.000,0.000,5.492,0.000,1.730,0.000,0.000,3.618,3.476,3.331,7
2011-01-31 13:45:00,3.752,0.000,3.859,0.000,1.835,0.000,0.000,0.000,0.000,0.000,5.496,0.000,1.730,0.000,0.000,3.609,3.464,3.314,7
2011-01-31 14:00:00,3.743,0.000,3.860,0.000,1.833,0.000,0.000,0.000,0.000,0.000,5.495,0.000,1.730,0.000,0.000,3.583,3.455,3.298,7
2011-01-31 14:15:00,3.718,0.000,3.855,0.000,1.828,0.000,0.000,0.000,0.000,0.000,5.495,0.000,1.730,0.000,0.000,3.583,3.431,3.282,7
2011-01-31 14:30:00,3.718,0.000,3.853,0.000,1.823,0.000,0.000,0.000,0.000,0.000,5.495,0.000,1.731,0.000,0.000,3.566,3.430,3.265,7
2011-01-31 14:45:00,3.702,0.000,3.845,0.000,1.820,0.000,0.000,0.000,0.000,0.000,5.495,0.000,1.731,0.000,0.000,3.554,3.414,3.273,7
2011-01-31 15:00:00,3.685,0.000,3.847,0.000,1.825,0.000,0.000,0.000,0.000,0.000,5.491,0.000,1.731,0.000,0.000,3.541,3.397,3.249,7
2011-01-31 15:15:00,3.669,0.000,3.841,0.000,1.817,0.000,0.000,0.000,0.000,0.000,5.495,0.000,1.731,0.000,0.000,3.533,3.381,3.232,7
2011-01-31 15:30:00,3.652,0.000,3.836,0.000,1.816,0.000,0.000,0.000,0.000,0.000,5.508,0.000,1.731,0.000,0.000,3.528,3.372,3.233,7
2011-01-31 15:45:00,3.648,0.000,3.832,0.000,1.808,0.000,0.000,0.000,0.000,0.000,5.512,0.000,1.730,0.000,0.000,3.507,3.364,3.225,7
2011-01-31 16:00:00,3.644,0.000,3.831,0.000,1.811,0.000,0.000,0.000,0.000,0.000,5.512,0.000,1.730,0.000,0.000,3.498,3.347,3.217,7
2011-01-31 16:15:00,3.631,0.000,3.803,0.000,1.810,0.000,0.000,0.000,0.000,0.000,5.511,0.000,1.730,0.000,0.000,3.493,3.339,3.200,7
2011-01-31 16:30:00,3.618,0.000,3.833,0.000,1.805,0.000,0.000,0.000,0.000,0.000,5.501,0.000,1.731,0.000,0.000,3.476,3.331,3.192,7
2011-01-31 16:45:00,3.609,0.000,3.833,0.000,1.806,0.000,0.000,0.000,0.000,0.000,5.511,0.000,1.732,0.000,0.000,3.464,3.314,3.184,7
2011-01-31 17:00:00,3.583,0.000,3.835,0.000,1.805,0.000,0.000,0.000,0.000,0.000,5.517,0.000,1.731,0.000,0.000,3.455,3.298,3.176,7
2011-01-31 17:15:00,3.583,0.000,3.827,0.000,1.804,0.000,0.000,0.000,0.000,0.000,5.509,0.000,1.731,0.000,0.000,3.431,3.282,3.184,7
2011-01-31 17:30:00,3.566,0.000,3.831,0.000,1.809,0.000,0.000,0.000,0.000,0.000,5.510,0.000,1.731,0.000,0.000,3.430,3.265,3.167,7
2011-01-31 17:45:00,3.554,0.000,3.833,0.000,1.804,0.000,0.000,0.000,0.000,0.000,5.519,0.000,1.732,0.000,0.000,3.414,3.273,3.167,7
2011-01-31 18:00:00,3.541,0.000,3.827,0.000,1.810,0.000,0.000,0.000,0.000,0.000,5.519,0.000,1.732,0.000,0.000,3.397,3.249,3.176,7
2011-01-31 18:15:00,3.533,0.000,3.827,0.000,1.811,0.000,0.000,0.000,0.000,0.000,5.510,0.000,1.732,0.000,0.000,3.381,3.232,3.167,7
2011-01-31 18:30:00,3.528,0.000,3.827,0.000,1.824,0.000,0.000,0.000,0.000,0.000,5.510,0.000,1.731,0.000,0.000,3.372,3.233,3.167,7
2011-01-31 18:45:00,3.507,0.000,3.827,0.000,1.819,0.000,0.000,0.000,0.000,0.000,5.519,0.000,1.731,0.000,0.000,3.364,3.225,3.167,7
2011-01-31 19:00:00,3.498,0.000,3.825,0.000,1.819,0.000,0.000,0.000,0.000,0.000,5.502,0.000,1.729,0.000,0.000,3.347,3.217,3.172,7
2011-01-31 19:15:00,3.493,0.000,3.825,0.000,1.824,0.000,0.000,0.000,0.000,0.000,5.508,0.000,1.729,0.000,0.000,3.339,3.200,3.167,7
2011-01-31 19:30:00,3.476,0.000,3.827,0.000,1.819,0.000,0.000,0.000,0.000,0.000,5.510,0.000,1.729,0.000,0.000,3.331,3.192,3.176,7
2011-01-31 19:45:00,3.464,0.000,3.827,0.000,1.831,0.000,0.000,0.000,0.000,0.000,5.508,0.000,1.729,0.000,0.000,3.314,3.184,3.168,7
2011-01-31 20:00:00,3.455,0.000,3.827,0.000,1.844,0.000,0.000,0.000,0.000,0.000,5.510,0.000,1.729,0.000,0.000,3.298,3.176,3.168,7
2011-01-31 20:15:00,3.431,0.000,3.827,0.000,1.849,0.000,0.000,0.000,0.000,0.000,5.510,0.000,1.729,0.000,0.000,3.282,3.184,3.169,7
2011-01-31 20:30:00,3.430,0.000,3.833,0.000,1.853,0.000,0.000,0.000,0.000,0.000,5.510,0.000,1.729,0.000,0.000,3.265,3.167,3.169,7
2011-01-31 20:45:00,3.414,0.000,3.831,0.000,1.861,0.000,0.000,0.000,0.000,0.000,5.508,0.000,1.729,0.000,0.000,3.273,3.167,3.170,7
2011-01-31 21:00:00,3.397,0.000,3.837,0.000,1.864,0.000,0.000,0.000,0.000,0.000,5.502,0.000,1.730,0.000,0.000,3.249,3.176,3.157,7
2011-01-31 21:15:00,3.381,0.000,3.827,0.000,1.869,0.000,0.000,0.000,0.000,0.000,5.502,0.000,1.729,0.000,0.000,3.232,3.167,3.162,7
2011-01-31 21:30:00,3.372,0.000,3.827,0.000,1.871,0.000,0.000,0.000,0.000,0.000,5.510,0.000,1.729,0.000,0.000,3.233,3.167,3.162,7
2011-01-31 21:45:00,3.364,0.000,3.833,0.000,1.879,0.000,0.000,0.000,0.000,0.000,5.510,0.000,1.729,0.000,0.000,3.225,3.167,3.154,7
2011-01-31 22:00:00,3.347,0.000,3.841,0.000,1.889,0.000,0.000,0.000,0.000,0.000,5.506,0.000,1.729,0.000,0.000,3.217,3.172,3.154,7
2011-01-31 22:15:00,3.339,0.000,3.839,0.000,1.881,0.000,0.000,0.000,0.000,0.000,5.502,0.000,1.729,0.000,0.000,3.200,3.167,3.154,7
2011-01-31 22:30:00,3.331,0.000,3.843,0.000,1.886,0.000,0.000,0.000,0.000,0.000,5.502,0.000,1.729,0.000,0.000,3.192,3.176,3.137,7
2011-01-31 22:45:00,3.314,0.000,3.843,0.000,1.906,0.000,0.000,0.000,0.000,0.000,5.502,0.000,1.730,0.000,0.000,3.184,3.168,3.145,7
2011-01-31 23:00:00,3.298,0.000,3.850,0.000,1.896,0.000,0.000,0.000,0.000,0.000,5.498,0.000,1.731,0.000,0.000,3.176,3.168,3.137,7
2011-01-31 23:15:00,3.282,0.000,3.854,0.000,1.904,0.000,0.000,0.000,0.000,0.000,5.496,0.000,1.729,0.000,0.000,3.184,3.169,3.120,7
2011-01-31 23:30:00,3.265,0.000,3.854,0.000,1.906,0.000,0.000,0.000,0.000,0.000,5.494,0.000,1.730,0.000,0.000,3.167,3.169,3.129,7
2011-01-31 23:45:00,3.273,0.000,3.862,0.000,1.899,0.000,0.000,0.000,0.000,0.000,5.494,0.000,1.730,0.000,0.000,3.167,3.170,3.120,7
2011-02-01 00:00:00,3.249,0.000,3.860,0.000,1.909,0.000,0.000,0.000,0.000,0.000,5.494,0.000,1.730,0.000,0.000,3.176,3.157,3.120,7
2011-02-01 00:15:00,3.232,0.000,3.866,0.000,1.909,0.000,0.000,0.000,0.000,0.000,5.494,0.000,1.730,0.000,0.000,3.167,3.162,3.104,7
2011-02-01 00:30:00,3.233,0.000,3.866,0.000,1.904,0.000,0.000,0.000,0.000,0.000,5.489,0.000,1.730,0.000,0.000,3.167,3.162,3.104,7
2011-02-01 00:45:00,3.225,0.000,3.868,0.000,1.906,0.000,0.000,0.000,0.000,0.000,5.494,0.000,1.730,0.000,0.000,3.167,3.154,3.104,7
2011-02-01 01:00:00,3.217,0.000,3.868,0.000,1.911,0.000,0.000,0.000,0.000,0.000,5.489,0.000,1.730,0.000,0.000,3.172,3.154,3.087,7
2011-02-01 01:15:00,3.200,0.000,3.868,0.000,1.914,0.000,0.000,0.000,0.000,0.000,5.490,0.000,1.730,0.000,0.000,3.167,3.154,3.095,7
2011-02-01 01:30:00,3.192,0.000,3.870,0.000,1.907,0.000,0.000,0.000,0.000,0.000,5.486,0.000,1.730,0.000,0.000,3.176,3.137,3.079,7
2011-02-01 01:45:00,3.184,0.000,3.872,0.000,1.914,0.000,0.000,0.000,0.000,0.000,5.486,0.000,1.730,0.000,0.000,3.168,3.145,3.079,7
2011-02-01 02:00:00,3.176,0.000,3.876,0.000,1.911,0.000,0.000,0.000,0.000,0.000,5.478,0.000,1.730,0.000,0.000,3.168,3.137,3.075,7
2011-02-01 02:15:00,3.184,0.000,3.876,0.000,1.909,0.000,0.000,0.000,0.000,0.000,5.478,0.000,1.730,0.000,0.000,3.169,3.120,3.071,7
2011-02-01 02:30:00,3.167,0.000,3.883,0.000,1.904,0.000,0.000,0.000,0.000,0.000,5.474,0.000,1.730,0.000,0.000,3.169,3.129,3.062,7
2011-02-01 02:45:00,3.167,0.000,3.876,0.000,1.909,0.000,0.000,0.000,0.000,0.000,5.470,0.000,1.730,0.000,0.000,3.170,3.120,3.054,7
2011-02-01 03:00:00,3.176,0.000,3.883,0.000,1.909,0.000,0.000,0.000,0.000,0.000,5.470,0.000,1.730,0.000,0.000,3.157,3.120,3.053,7
2011-02-01 03:15:00,3.167,0.000,3.883,0.000,1.904,0.000,0.000,0.000,0.000,0.000,5.468,0.000,1.730,0.000,0.000,3.162,3.104,3.052,7
2011-02-01 03:30:00,3.167,0.000,3.876,0.000,1.909,0.000,0.000,0.000,0.000,0.000,5.470,0.000,1.730,0.000,0.000,3.162,3.104,3.035,7
2011-02-01 03:45:00,3.167,0.000,3.878,0.000,1.899,0.000,0.000,0.000,0.000,0.000,5.468,0.000,1.729,0.000,0.000,3.154,3.104,3.035,7
2011-02-01 04:00:00,3.172,0.000,3.872,0.000,1.909,0.000,0.000,0.000,0.000,0.000,5.470,0.000,1.730,0.000,0.000,3.154,3.087,3.035,7
2011-02-01 04:15:00,3.167,0.000,3.868,0.000,1.909,0.000,0.000,0.000,0.000,0.000,5.476,0.000,1.730,0.000,0.000,3.154,3.095,3.026,7
2011-02-01 04:30:00,3.176,0.000,3.876,0.000,1.904,0.000,0.000,0.000,0.000,0.000,5.462,0.000,1.730,0.000,0.000,3.137,3.079,3.026,7
2011-02-01 04:45:00,3.168,0.000,3.876,0.000,1.909,0.000,0.000,0.000,0.000,0.000,5.462,0.000,1.730,0.000,0.000,3.145,3.079,3.018,7
2011-02-01 05:00:00,3.168,0.000,3.877,0.000,1.902,0.000,0.000,0.000,0.000,0.000,5.462,0.000,1.730,0.000,0.000,3.137,3.075,3.018,7
2011-02-01 05:15:00,3.169,0.000,3.877,0.000,1.906,0.000,0.000,0.000,0.000,0.000,5.462,0.000,1.730,0.000,0.000,3.120,3.071,3.009,7
2011-02-01 05:30:00,3.169,0.000,3.877,0.000,1.917,0.000,0.000,0.000,0.000,0.000,5.447,0.000,1.730,0.000,0.000,3.129,3.062,2.992,7
2011-02-01 05:45:00,3.170,0.000,3.867,0.000,1.908,0.000,0.000,0.000,0.000,0.000,5.458,0.000,1.730,0.000,0.000,3.120,3.054,2.999,7
2011-02-01 06:00:00,3.157,0.000,3.878,0.000,1.910,0.000,0.000,0.000,0.000,0.000,5.453,0.000,1.730,0.000,0.000,3.120,3.053,2.999,7
2011-02-01 06:15:00,3.162,0.000,3.865,0.000,1.902,0.000,0.000,0.000,0.000,0.000,5.453,0.000,1.729,0.000,0.000,3.104,3.052,2.999,7
2011-02-01 06:30:00,3.162,0.000,3.869,0.000,1.910,0.000,0.000,0.000,0.000,0.000,5.453,0.000,1.729,0.000,0.000,3.104,3.035,2.999,7
2011-02-01 06:45:00,3.154,0.000,3.867,0.000,1.895,0.000,0.000,0.000,0.000,0.000,5.439,0.000,1.729,0.000,0.000,3.104,3.035,2.999,7
2011-02-01 07:00:00,3.154,0.000,3.859,0.000,1.907,0.000,0.000,0.000,0.000,0.000,5.453,0.000,1.730,0.000,0.000,3.087,3.035,2.999,7
2011-02-01 07:15:00,3.154,0.000,3.857,0.000,1.915,0.000,0.000,0.000,0.000,0.000,5.445,0.000,1.730,0.000,0.000,3.095,3.026,2.999,7
2011-02-01 07:30:00,3.137,0.000,3.869,0.000,1.901,0.000,0.000,0.000,0.000,0.000,5.437,0.000,1.730,0.000,0.000,3.079,3.026,3.032,7
2011-02-01 07:45:00,3.145,0.000,3.861,0.000,1.898,0.000,0.000,0.000,0.000,0.000,5.437,0.000,1.730,0.000,0.000,3.079,3.018,3.073,7
2011-02-01 08:00:00,3.137,0.000,3.861,0.000,1.900,0.000,0.000,0.000,0.000,0.000,5.437,0.000,1.729,0.000,0.000,3.075,3.018,3.107,7
2011-02-01 08:15:00,3.120,0.000,3.857,0.000,1.898,0.000,0.000,0.000,0.000,0.000,5.431,0.000,1.730,0.000,0.000,3.071,3.009,3.131,7
2011-02-01 08:30:00,3.129,0.000,3.861,0.000,1.900,0.000,0.000,0.000,0.000,0.000,5.433,0.000,1.730,0.000,0.000,3.062,2.992,3.165,7
2011-02-01 08:45:00,3.120,0.000,3.857,0.000,1.899,0.000,0.000,0.000,0.000,0.000,5.420,0.000,1.730,0.000,0.000,3.054,2.999,3.181,7
2011-02-01 09:00:00,3.120,0.000,3.857,0.000,1.900,0.000,0.000,0.000,0.000,0.000,5.429,0.000,1.730,0.000,0.000,3.053,2.999,3.198,7
2011-02-01 09:15:00,3.104,0.000,3.855,0.000,1.900,0.000,0.000,0.000,0.000,0.000,5.429,0.000,1.730,0.000,0.000,3.052,2.999,3.198,7
2011-02-01 09:30:00,3.104,0.000,3.857,0.000,1.903,0.000,0.000,0.000,0.000,0.000,5.429,0.000,1.730,0.000,0.000,3.035,2.999,3.198,7
2011-02-01 09:45:00,3.104,0.000,3.853,0.000,1.900,0.000,0.000,0.000,0.000,0.000,5.429,0.000,1.730,0.000,0.000,3.035,2.999,3.214,7
2011-02-01 10:00:00,3.087,0.000,3.853,0.000,1.900,0.000,0.000,0.000,0.000,0.000,5.420,0.000,1.730,0.000,0.000,3.035,2.999,3.206,7
2011-02-01 10:15:00,3.095,0.000,3.845,0.000,1.894,0.000,0.000,0.000,0.000,0.000,5.418,0.000,1.730,0.000,0.000,3.026,2.999,3.215,7
2011-02-10 00:30:00,3.050,0.000,3.958,0.000,2.091,0.000,0.000,0.000,0.254,0.000,5.352,0.762,1.728,0.000,0.000,3.035,3.037,3.054,8
2011-02-10 00:45:00,3.042,0.000,3.954,0.000,2.083,0.000,0.000,0.000,0.000,0.000,5.360,0.254,1.729,0.000,0.000,3.035,3.046,3.054,8
2011-02-10 01:00:00,3.034,0.000,3.958,0.000,2.088,0.800,0.000,0.000,0.254,0.000,5.360,0.254,1.729,0.508,0.000,3.035,3.041,3.079,8
2011-02-10 01:15:00,3.034,0.000,3.956,0.400,2.096,1.400,0.000,0.000,0.254,0.000,5.368,0.254,1.729,0.000,0.000,3.035,3.037,3.071,8
2011-02-10 01:30:00,3.035,0.000,3.950,0.600,2.135,1.200,0.000,0.000,0.000,0.000,5.385,0.254,1.729,0.000,0.000,3.036,3.037,3.079,8
2011-02-10 01:45:00,3.035,0.000,3.950,0.000,2.167,0.800,0.000,0.000,0.000,0.000,5.396,0.000,1.729,0.000,0.000,3.036,3.037,3.087,8
2011-02-10 02:00:00,3.026,0.000,3.950,0.000,2.185,1.400,0.000,0.000,0.000,0.000,5.410,0.000,1.729,0.000,0.000,3.024,3.046,3.087,8
2011-02-10 02:15:00,3.018,0.000,3.940,0.200,2.173,1.200,0.000,0.000,0.254,0.000,5.410,0.000,1.728,0.000,0.000,3.036,3.054,3.087,8
2011-02-10 02:30:00,3.035,0.000,3.942,0.000,2.166,0.400,0.254,0.000,0.254,0.000,5.427,0.000,1.730,0.000,0.000,3.037,3.054,3.087,8
2011-02-10 02:45:00,3.035,0.000,3.950,0.000,2.133,0.600,0.000,0.000,0.254,0.000,5.452,0.000,1.729,0.000,0.000,3.037,3.046,3.100,8
2011-02-10 03:00:00,3.035,0.254,3.950,0.200,2.124,1.400,0.000,0.000,0.000,0.000,5.461,0.000,1.730,0.254,0.000,3.037,3.054,3.104,8
2011-02-10 03:15:00,3.035,0.000,3.963,0.400,2.119,0.600,0.000,0.000,0.000,0.000,5.478,0.000,1.730,0.508,0.000,3.037,3.054,3.112,8
2011-02-10 03:30:00,3.035,0.000,3.967,0.200,2.109,0.200,0.000,0.000,0.000,0.000,5.503,0.000,1.729,0.254,0.000,3.037,3.054,3.112,8
2011-02-10 03:45:00,3.035,0.000,4.022,0.000,2.116,0.000,0.000,0.000,0.000,0.000,5.526,0.000,1.730,0.508,0.000,3.046,3.054,3.120,8
2011-02-10 04:00:00,3.035,0.000,4.006,0.000,2.104,0.000,0.000,0.000,0.254,0.000,5.554,0.000,1.730,0.762,0.000,3.041,3.079,3.116,8
2011-02-10 04:15:00,3.035,0.000,4.014,0.000,2.119,0.200,0.000,0.000,0.508,0.000,5.570,0.000,1.729,0.254,0.000,3.037,3.071,3.137,8
2011-02-10 04:30:00,3.036,0.000,4.034,0.000,2.131,0.000,0.000,0.000,0.000,0.000,5.593,0.000,1.729,0.000,0.000,3.037,3.079,3.137,8
2011-02-10 04:45:00,3.036,0.000,4.034,0.000,2.146,0.000,0.000,0.000,0.000,0.000,5.622,0.000,1.730,0.000,0.000,3.037,3.087,3.145,8
